simulation,direct_pct,indirect_pct,total_direct_hrs,total_indirect_hrs
798,79.00852093603726,20.991479063962743,221855.9267883926,58944.07321160742
799,77.32796463230734,22.672035367692658,217136.92468751903,63663.07531248095
800,80.07995598545898,19.92004401454102,224864.51640716882,55935.483592831195
801,78.86781033157042,21.132189668429575,221460.81141104974,59339.18858895025
802,79.6364369695274,20.363563030472605,223619.1150104329,57180.88498956713
803,78.93172062410873,21.068279375891265,221640.27151249733,59159.72848750266
804,79.83947761925882,20.160522380741185,224189.25315487874,56610.74684512127
805,79.5834395661004,20.416560433899605,223470.29830160993,57329.70169839004
806,77.33658194122854,22.663418058771455,217161.12209096976,63638.877909030234
807,80.457376768608,19.542623231392,225924.31396625127,54875.68603374873
808,79.97485803244142,20.025141967558582,224569.4013550955,56230.598644904494
809,81.01731637117899,18.982683628821007,227496.6243702706,53303.37562972939
810,80.10647582189253,19.89352417810747,224938.98410787422,55861.01589212578
811,79.45656054780198,20.543439452198015,223114.02201822796,57685.97798177205
812,79.63900286058016,20.360997139419837,223626.3200325091,57173.6799674909
813,79.19321628147176,20.806783718528237,222374.55131837272,58425.448681627284
814,81.08748405139167,18.91251594860833,227693.6552163078,53106.344783692206
815,79.9688591080215,20.031140891978495,224552.55637532438,56247.443624675645
816,79.45671438255128,20.543285617448717,223114.453986204,57685.546013795996
817,79.88495723301638,20.11504276698362,224316.95991031,56483.04008969001
818,79.19143065576371,20.80856934423629,222369.53728138452,58430.46271861549
819,78.68541961693388,21.314580383066115,220948.65828435036,59851.341715649636
820,79.30010548170632,20.699894518293675,222674.69619263138,58125.30380736862
821,80.81229604606501,19.187703953934985,226920.92729735054,53879.07270264944
822,78.77532179576951,21.224678204230486,221201.1036025208,59598.8963974792
823,81.23735201301379,18.76264798698621,228114.48445254273,52685.51554745729
824,80.06640147936575,19.93359852063425,224826.45535405906,55973.54464594094
825,81.00740590732572,18.99259409267428,227468.79578777065,53331.204212229335
826,78.00009687401122,21.99990312598878,219024.2720222235,61775.72797777651
827,79.73885273983599,20.26114726016401,223906.69849345947,56893.30150654054
828,79.79830806486954,20.201691935130455,224073.6490461537,56726.35095384629
829,79.89603856173085,20.103961438269152,224348.0762813402,56451.9237186598
830,79.08003789570944,20.919962104290562,222056.74641115213,58743.25358884789
831,81.22762327337877,18.772376726621232,228087.16615164757,52712.83384835244
832,80.42259243058736,19.577407569412642,225826.6395450893,54973.36045491071
833,80.01684993633347,19.98315006366653,224687.3146212244,56112.685378775604
834,80.90648660933327,19.09351339066673,227185.41439900783,53614.585600992184
835,80.13446883117915,19.86553116882085,225017.58847795107,55782.41152204895
836,79.03145851291976,20.968541487080245,221920.33550427866,58879.66449572136
837,78.1134916782137,21.886508321786295,219342.6846324241,61457.315367575895
838,79.72010749864789,20.27989250135211,223854.0618562033,56945.93814379669
839,79.57440502103323,20.42559497896677,223444.92929906133,57355.07070093867
840,80.21179926716576,19.78820073283424,225234.73234220146,55565.26765779855
841,81.18479448995781,18.81520551004219,227966.90292780154,52833.09707219846
842,79.03868993621893,20.96131006378107,221940.64134090274,58859.35865909727
843,80.40673969746669,19.59326030253331,225782.12507048645,55017.87492951355
844,79.14770446538597,20.85229553461403,222246.7541388038,58553.24586119618
845,80.24618020754873,19.753819792451267,225331.27402279683,55468.72597720318
846,80.9863049926249,19.013695007375105,227409.5444192907,53390.4555807093
847,78.21206257455535,21.787937425444653,219619.4717093514,61180.52829064861
848,78.16005552821564,21.839944471784364,219473.4359232295,61326.56407677051
849,78.42432568937608,21.575674310623924,220215.506535768,60584.49346423199
850,79.47767507013775,20.52232492986225,223173.3115969468,57626.68840305318
851,80.48417562637982,19.515824373620177,225999.56515887455,54800.43484112543
852,80.30627040063463,19.69372959936537,225500.00728498204,55299.99271501794
853,78.46585355397359,21.534146446026412,220332.11677955784,60467.883220442185
854,77.10063112252836,22.899368877471645,216498.5721920596,64301.4278079404
855,80.33533300898623,19.664666991013775,225581.61508923332,55218.38491076665
856,79.28720084435253,20.712799155647474,222638.45997094188,58161.54002905813
857,80.6250035182555,19.374996481744503,226395.00987926143,54404.9901207386
858,78.29332771628238,21.706672283717623,219847.66422732093,60952.33577267909
859,78.7622601692737,21.237739830726298,221164.42655532056,59635.57344467946
860,81.23366377363853,18.766336226361474,228104.12787637697,52695.872123623034
861,80.66200607259981,19.33799392740019,226498.91305186026,54301.086948139724
862,79.42086144988846,20.579138550111537,223013.77895128683,57786.22104871317
863,80.40268941838879,19.59731058161121,225770.75188683573,55029.24811316427
864,80.19256285085793,19.807437149142075,225180.71648520906,55619.283514790935
865,79.653104050618,20.346895949382002,223665.91617413535,57134.08382586465
866,79.75058861478523,20.24941138521477,223939.65283031692,56860.3471696831
867,79.90279254304447,20.09720745695553,224367.04146086887,56432.95853913113
868,79.41672996480749,20.583270035192513,223002.17774117942,57797.822258820575
869,79.47312639902489,20.526873600975108,223160.5389284619,57639.4610715381
870,80.78873067654315,19.211269323456847,226854.75573973317,53945.244260266816
871,80.43356861899666,19.56643138100334,225857.4606821426,54942.53931785739
872,79.44560382786835,20.554396172131646,223083.25554865436,57716.74445134563
873,79.88816142225446,20.111838577745544,224325.95727369052,56474.042726309475
874,80.11492697798998,19.88507302201002,224962.71495419584,55837.285045804136
875,80.53894125358715,19.461058746412846,226153.34704007272,54646.652959927305
876,81.17244778481147,18.827552215188533,227932.2333797506,52867.76662024941
877,79.47363292284861,20.52636707715139,223161.96124735888,57638.03875264112
878,79.39982927673601,20.600170723263986,222954.72060907472,57845.27939092529
879,79.73473034805102,20.265269651948984,223895.12281732727,56904.87718267274
880,79.92609114135554,20.073908858644458,224432.46392492636,56367.53607507366
881,79.53306521328713,20.46693478671287,223328.8471189103,57471.15288108973
882,79.76193732061405,20.238062679385948,223971.51999628425,56828.48000371575
883,79.1888843019376,20.811115698062395,222362.3871198408,58437.6128801592
884,80.10415597366497,19.895844026335027,224932.46997405123,55867.53002594878
885,78.52329695029952,21.476703049700475,220493.41783644108,60306.58216355894
886,78.45573264812712,21.544267351872875,220303.69727594094,60496.30272405906
887,81.16567869457808,18.834321305421923,227913.22577437526,52886.774225624766
888,80.16012821924558,19.83987178075442,225089.64003964158,55710.359960358386
889,80.5957865471685,19.4042134528315,226312.96862444916,54487.03137555083
890,79.27464793196076,20.725352068039243,222603.21139294578,58196.78860705423
891,79.4581756433807,20.5418243566193,223118.557206613,57681.442793386974
892,80.45132472051068,19.548675279489316,225907.319815194,54892.680184806006
893,81.74205807791688,18.25794192208312,229531.69908279058,51268.300917209424
894,77.49098530914033,22.509014690859672,217594.68674806604,63205.31325193395
895,80.90993884318254,19.090061156817455,227195.10827165656,53604.89172834344
896,78.87447865932138,21.125521340678617,221479.53607537443,59320.46392462556
897,79.64970686787748,20.350293132122516,223656.37688499998,57143.623115
898,80.93266345010723,19.067336549892772,227258.91896790112,53541.0810320989
899,80.18106048944091,19.81893951055909,225148.41785435006,55651.58214564995
900,79.18673849423156,20.813261505768438,222356.36169180222,58443.63830819777
901,79.70104255653797,20.29895744346203,223800.52749875863,56999.47250124137
902,80.49217436012867,19.507825639871328,226022.0256032413,54777.97439675871
903,79.88910234706874,20.110897652931257,224328.59939056903,56471.40060943095
904,80.14036301505213,19.85963698494787,225034.13934626637,55765.86065373363
905,80.12489493930003,19.875105060699966,224990.70498955448,55809.29501044551
906,78.75248046002599,21.247519539974007,221136.965131753,59663.03486824699
907,79.33495119094157,20.665048809058433,222772.54294416393,58027.45705583609
908,79.43431224948131,20.56568775051869,223051.5487965435,57748.45120345651
909,77.99458923468592,22.005410765314082,219008.80657099804,61791.19342900197
910,80.46065681072608,19.53934318927392,225933.5243245188,54866.475675481204
911,78.53298557350902,21.467014426490977,220520.62349041336,60279.376509586626
912,80.56317610308946,19.43682389691054,226221.3984974752,54578.601502524805
913,79.70694911569798,20.29305088430202,223817.11311687992,56982.88688312008
914,78.07016398806104,21.92983601193896,219221.0204784754,61578.9795215246
915,80.41316236705043,19.586837632949567,225800.15992667765,54999.84007332233
916,79.58158441633266,20.41841558366734,223465.0890410621,57334.91095893788
917,80.62602604607235,19.373973953927646,226397.88113737118,54402.11886262881
918,79.26555348172636,20.734446518273643,222577.6741766876,58222.325823312385
919,80.80035101850841,19.199648981491592,226887.38565997162,53912.614340028376
920,80.3968245196156,19.603175480384394,225754.28325108063,55045.71674891938
921,77.85263456445843,22.147365435541573,218610.19785699926,62189.80214300072
922,79.20638158928747,20.793618410712526,222411.51950271922,58388.48049728079
923,78.80334980439534,21.19665019560466,221279.8062507421,59520.19374925787
924,79.30481114177658,20.695188858223418,222687.90968610864,58112.09031389134
925,80.29993257106047,19.700067428939533,225482.21065953776,55317.78934046221
926,79.75081740440423,20.24918259559577,223940.29527156707,56859.70472843293
927,80.69974970620163,19.30025029379837,226604.89717501416,54195.10282498582
928,78.94881705999997,21.051182940000032,221688.2783044799,59111.721695520115
929,78.50853591994553,21.49146408005447,220451.96886320706,60348.03113679295
930,79.63184332735233,20.36815667264767,223606.21606320533,57193.783936794665
931,80.42503681359973,19.574963186400268,225833.50337258802,54966.49662741198
932,79.37787748832642,20.62212251167358,222893.07998722058,57906.9200127794
933,79.15305570516668,20.84694429483332,222261.78042010806,58538.21957989193
934,79.73106889452012,20.26893110547988,223884.84145581248,56915.15854418752
935,81.01555474770066,18.984445252299338,227491.67773154346,53308.322268456526
936,77.92931773838242,22.070682261617577,218825.52420937782,61974.475790622164
937,78.89521050936914,21.104789490630864,221537.7511103085,59262.24888969147
938,80.25472811239068,19.74527188760932,225355.27653959303,55444.723460406974
939,78.04722903513512,21.952770964864882,219156.61913065938,61643.38086934062
940,80.89547199821736,19.10452800178264,227154.48537099434,53645.51462900567
941,80.03759916136566,19.962400838634338,224745.5784451148,56054.42155488519
942,80.67295700055217,19.327042999447826,226529.6632575505,54270.33674244948
943,81.68032683164543,18.31967316835457,229358.3577432604,51441.64225673963
944,77.34544908223799,22.65455091776201,217186.02102292428,63613.978977075705
945,79.48023425165876,20.519765748341243,223180.4977786578,57619.502221342205
946,79.47292549670206,20.52707450329794,223159.9747947394,57640.02520526063
947,80.49031249609739,19.50968750390261,226016.79748904146,54783.20251095852
948,79.35863145050148,20.641368549498523,222839.03711300812,57960.96288699189
949,80.47905026527992,19.520949734720077,225985.173144906,54814.826855094
950,78.5429588387035,21.4570411612965,220548.62841907944,60251.37158092053
951,80.90995637727832,19.09004362272168,227195.15750739753,53604.84249260246
952,79.18812161266399,20.81187838733601,222360.24548836047,58439.75451163955
953,78.55785298729126,21.442147012708745,220590.4511883139,60209.548811686145
954,78.21105299070216,21.788947009297843,219616.63679789167,61183.36320210835
955,81.48161352830479,18.51838647169521,228800.37078747986,51999.62921252016
956,79.63187477033968,20.368125229660322,223606.3043551138,57193.695644886204
957,78.2993460944172,21.700653905582797,219864.56383312348,60935.436166876534
958,80.69491293824966,19.305087061750342,226591.31553060503,54208.68446939498
959,79.93781240782842,20.062187592171583,224465.37724118223,56334.62275881778
960,80.29203859498887,19.707961405011133,225460.04437472875,55339.955625271265
961,80.37884328455664,19.621156715443362,225703.79194303506,55096.20805696494
962,81.74466324981788,18.255336750182124,229539.0144054886,51260.98559451141
963,79.60712600985053,20.392873990149468,223536.80983566027,57263.19016433971
964,80.7472833187465,19.252716681253503,226738.37155904016,54061.62844095984
965,78.7183293454366,21.2816706545634,221041.06880198597,59758.931198014034
966,80.20486613695984,19.795133863040164,225215.26411258325,55584.73588741673
967,79.68164853103607,20.318351468963925,223746.0690751493,57053.93092485069
968,78.42544989755594,21.574550102444064,220218.66331233707,60581.336687662944
969,78.75833103466577,21.241668965334227,221153.3935453415,59646.60645465848
970,78.86997827795717,21.130021722042827,221466.89900450374,59333.100995496265
971,79.06006805383441,20.939931946165586,222000.67109516702,58799.328904832975
972,78.31130572343157,21.688694276568427,219898.14647139586,60901.853528604144
973,79.85396669616765,20.146033303832354,224229.93848283874,56570.06151716126
974,79.05604232256658,20.943957677433417,221989.36684176698,58810.63315823302
975,78.48806838151057,21.511931618489427,220394.4960152817,60405.503984718285
976,81.84252178665831,18.15747821334169,229813.80117693654,50986.19882306346
977,80.39929098615269,19.600709013847307,225761.20908911678,55038.790910883225
978,79.66859985407743,20.331400145922572,223709.4283902494,57090.57160975061
979,80.34346429438104,19.656535705618964,225604.44773862197,55195.552261378056
980,80.2813877434619,19.718612256538094,225430.13678364104,55369.86321635898
981,79.52305851535195,20.47694148464805,223300.74831110827,57499.25168889174
982,78.70062354916735,21.299376450832654,220991.35092606192,59808.64907393805
983,79.560894181999,20.439105818000996,223406.99086305322,57393.009136946785
984,79.00355455631039,20.99644544368961,221841.98119411958,58958.01880588045
985,79.4536696942593,20.546330305740696,223105.9045014801,57694.095498519906
986,81.30340188760448,18.69659811239552,228299.95250039338,52500.04749960663
987,79.98498212830162,20.015017871698376,224597.82981627097,56202.170183729046
988,80.21760222764304,19.78239777235696,225251.02705522167,55548.972944778325
989,80.79884002325537,19.201159976744634,226883.14278530108,53916.85721469892
990,79.82168278622012,20.178317213779877,224139.28526370612,56660.71473629387
991,78.19346114696839,21.80653885303161,219567.23890068725,61232.761099312746
992,78.03326283248511,21.966737167514893,219117.4020336182,61682.59796638181
993,79.25601602532551,20.743983974674492,222550.892999114,58249.10700088598
994,79.7629868969231,20.237013103076904,223974.46720656005,56825.532793439954
995,80.50208384285851,19.49791615714149,226049.8514307467,54750.1485692533
996,79.77472540844363,20.22527459155637,224007.4289469097,56792.57105309029
997,78.46597202673324,21.53402797326676,220332.44945106696,60467.55054893307
998,81.12605479019943,18.873945209800567,227801.96185088,52998.038149120024
999,79.68306566271252,20.316934337287478,223750.04838089674,57049.95161910329
1000,80.3146645394796,19.685335460520406,225523.5780268587,55276.42197314129
1001,79.53746188730413,20.462538112695867,223341.19297955,57458.807020450025
1002,79.2548288893324,20.7451711106676,222547.55952124536,58252.44047875464
1003,80.10564825469065,19.89435174530935,224936.66029917134,55863.33970082866
1004,80.00607456354247,19.99392543645753,224657.05737442727,56142.942625572716
1005,79.2349260128821,20.7650739871179,222491.67224417295,58308.327755827064
1006,80.84520721406273,19.154792785937275,227013.34185708812,53786.658142911874
1007,78.63718321322956,21.362816786770438,220813.2104627486,59986.78953725142
1008,79.59845864876416,20.401541351235835,223512.47188572976,57287.52811427023
1009,79.59365483588267,20.406345164117326,223498.98277915854,57301.01722084145
1010,79.88816201504599,20.111837984954008,224325.95893824915,56474.04106175083
1011,80.78660783548436,19.21339216451564,226848.79480204007,53951.20519795995
1012,81.0920033142017,18.907996685798295,227706.34530627838,53093.6546937216
1013,78.51877026852019,21.481229731479814,220480.7069140047,60319.293085995276
1014,80.63892444524156,19.361075554758443,226434.0998422383,54365.90015776169
1015,79.76644359864028,20.23355640135972,223984.1736249819,56815.82637501809
1016,78.4026683965672,21.597331603432806,220154.6928575607,60645.30714243933
1017,77.78977481948122,22.210225180518776,218433.68769310327,62366.312306896725
1018,79.77524650495587,20.224753495044126,224008.8921859161,56791.10781408388
1019,80.33507566183023,19.66492433816977,225580.89245841932,55219.10754158067
1020,78.78430748480552,21.215692515194476,221226.33541733393,59573.66458266606
1021,80.14182116220056,19.858178837799443,225038.23382345916,55761.766176540834
1022,79.16221843773016,20.83778156226984,222287.50937314628,58512.490626853745
1023,79.20529393100625,20.794706068993747,222408.4653582656,58391.53464173441
1024,80.44407775336896,19.55592224663104,225886.97033146003,54913.029668539966
1025,77.86087755224302,22.139122447756975,218633.3441666984,62166.655833301615
1026,79.77491835511205,20.22508164488795,224007.97074115463,56792.02925884536
1027,80.50965124761342,19.49034875238658,226071.1007032985,54728.89929670149
1028,79.98857135498494,20.01142864501506,224607.9083647977,56192.0916352023
1029,78.8281649637053,21.171835036294695,221349.48721808448,59450.51278191552
1030,79.98884420159405,20.01115579840595,224608.67451807606,56191.32548192394
1031,79.85309267009401,20.146907329905986,224227.484217624,56572.51578237601
1032,79.93204370463738,20.06795629536262,224449.17872262176,56350.82127737827
1033,77.98415310527194,22.015846894728057,218979.50191960362,61820.49808039636
1034,78.80357980025255,21.19642019974745,221280.45207910918,59519.54792089081
1035,79.88578046185073,20.11421953814927,224319.27153687685,56480.728463123145
1036,79.74953951000768,20.25046048999232,223936.70694410155,56863.29305589844
1037,80.25624424116855,19.743755758831455,225359.5338292013,55440.46617079871
1038,79.11998543497191,20.88001456502809,222168.91910140112,58631.0808985989
1039,80.5742366472989,19.425763352701097,226252.45650561532,54547.54349438465
1040,80.96221090648304,19.037789093516963,227341.88822540437,53458.11177459563
1041,78.0302462215717,21.9697537784283,219108.93139017335,61691.06860982667
1042,78.36065627164864,21.639343728351363,220036.7228107894,60763.27718921062
1043,79.23020000802242,20.769799991977578,222478.40162252696,58321.59837747304
1044,79.15361031435475,20.84638968564525,222263.33776270814,58536.662237291865
1045,80.02873791587578,19.97126208412422,224720.69606777918,56079.30393222082
1046,80.07757905941627,19.922420940583734,224857.84199884086,55942.15800115912
1047,79.38147090820789,20.618529091792112,222903.17031024775,57896.82968975225
1048,79.47061102472514,20.529388975274856,223153.4757574282,57646.52424257179
1049,78.73422630985388,21.26577369014612,221085.7074780697,59714.292521930314
1050,79.91396432606524,20.08603567393476,224398.41182759122,56401.588172408796
1051,81.87087344451739,18.129126555482614,229893.41263220483,50906.58736779519
1052,78.70917732004756,21.29082267995244,221015.36991469355,59784.630085306446
1053,77.82882663972565,22.171173360274352,218543.3452043496,62256.65479565038
1054,79.55576790034871,20.444232099651288,223392.59626417918,57407.403735820815
1055,77.81551253297496,22.184487467025036,218505.9591925937,62294.040807406316
1056,79.82328217926556,20.17671782073444,224143.77635937772,56656.22364062228
1057,80.58784593610639,19.41215406389361,226290.67138858672,54509.328611413264
1058,80.01041461842715,19.98958538157285,224669.24424854343,56130.755751456585
1059,80.31288965024119,19.68711034975881,225518.59413787725,55281.40586212273
1060,82.00718773698456,17.992812263015438,230276.18316545265,50523.81683454735
1061,78.75945576587002,21.240544234129985,221156.55179056298,59643.448209436996
1062,79.16069192224579,20.83930807775421,222283.22291766616,58516.777082333836
1063,79.26798194766484,20.732018052335164,222584.49330904285,58215.50669095715
1064,79.22229972727848,20.777700272721518,222456.21763419796,58343.782365802035
1065,80.61609265610355,19.383907343896453,226369.98817833874,54430.011821661275
1066,78.1154153904817,21.8845846095183,219348.08641647262,61451.9135835274
1067,79.97263059199972,20.027369408000283,224563.14670233522,56236.85329766478
1068,78.27461841453676,21.72538158546324,219795.1285080192,61004.87149198081
1069,78.7688089208415,21.231191079158506,221182.81544972293,59617.18455027708
1070,80.84403155382702,19.155968446172977,227010.04060314628,53789.95939685373
1071,80.38146568803079,19.618534311969213,225711.15565199044,55088.844348009574
1072,80.81778872969842,19.18221127030158,226936.35075299317,53863.64924700685
1073,80.04419514048728,19.955804859512725,224764.09995448825,56035.90004551175
1074,79.57403080725055,20.42596919274945,223443.87850675956,57356.12149324044
1075,79.90655683684005,20.093443163159947,224377.61159784687,56422.38840215313
1076,81.9143713308026,18.085628669197405,230015.55469689367,50784.445303106346
1077,80.11562816684344,19.884371833156564,224964.68389249637,55835.31610750363
1078,77.67617694219842,22.323823057801576,218114.7048536932,62685.29514630679
1079,79.71033092859913,20.289669071400866,223826.6092475064,56973.390752493615
1080,79.24233101388339,20.757668986116613,222512.46548698458,58287.53451301542
1081,78.96598753474508,21.034012465254918,221736.4929975642,59063.507002435785
1082,78.83583972835507,21.16416027164493,221371.037957221,59428.96204277899
1083,78.61042903306141,21.389570966938592,220738.08472483643,60061.915275163556
1084,80.95008205843334,19.04991794156666,227307.8304200808,53492.16957991921
1085,79.48233827959214,20.517661720407858,223186.40588909475,57613.59411090524
1086,79.25840123973245,20.74159876026755,222557.59068116872,58242.409318831305
1087,79.90725224833332,20.09274775166668,224379.56431331998,56420.43568667999
1088,79.33015046892295,20.66984953107705,222759.06251673566,58040.93748326434
1089,79.60323368823515,20.39676631176485,223525.8801965643,57274.1198034357
1090,81.00510373258672,18.99489626741328,227462.33128110348,53337.66871889652
1091,79.087750311078,20.912249688922003,222078.402873507,58721.59712649299
1092,79.52385334581827,20.476146654181733,223302.9801950577,57497.0198049423
1093,79.41509638377083,20.58490361622917,222997.59064562852,57802.40935437148
1094,80.86845144527666,19.131548554723338,227078.6116583369,53721.388341663114
1095,80.022876133117,19.977123866883005,224704.2361817925,56095.76381820748
1096,79.42339970039947,20.57660029960053,223020.90635872172,57779.09364127829
1097,80.24738743967978,19.752612560320216,225334.66393062082,55465.33606937918
1098,79.52792458244538,20.47207541755462,223314.41222750663,57485.58777249337
1099,82.72859904729381,17.271400952706188,232301.90612480103,48498.09387519896
1100,80.32865224714854,19.67134775285146,225562.8555099931,55237.144490006904
1101,80.12389091753035,19.876109082469654,224987.88569642522,55812.114303574795
1102,79.30467961262966,20.695320387370344,222687.54035226407,58112.459647735945
1103,79.67389527794879,20.326104722051213,223724.29794048017,57075.702059519834
1104,79.7566263372438,20.2433736627562,223956.60675498057,56843.393245019426
1105,80.03677743341055,19.96322256658945,224743.27103301682,56056.72896698317
1106,80.9086458124244,19.091354187575604,227191.47744128772,53608.52255871227
1107,79.01103011001604,20.988969889983963,221862.97254892503,58937.02745107497
1108,79.34798188226036,20.652018117739644,222809.13312538707,57990.86687461294
1109,79.1762541772484,20.823745822751604,222326.9217297135,58473.07827028651
1110,80.86621680391205,19.133783196087947,227072.33678538504,53727.66321461495
1111,80.43661466473604,19.56338533526396,225866.0139785788,54933.98602142121
1112,79.82444571450209,20.17555428549791,224147.04356632187,56652.95643367812
1113,79.40090628193292,20.59909371806708,222957.74483966758,57842.25516033238
1114,79.86639491250415,20.13360508749585,224264.83691431163,56535.16308568836
1115,81.38865423778606,18.611345762213944,228539.34109970322,52260.65890029681
1116,80.54561406456435,19.454385935435653,226172.0842932967,54627.91570670331
1117,80.74910763860625,19.250892361393753,226743.49424920633,54056.50575079365
1118,78.25380693865249,21.746193061347512,219736.68988373617,61063.31011626382
1119,78.96898018367659,21.031019816323408,221744.89635576383,59055.10364423613
1120,81.13257987736472,18.86742012263528,227820.28429564013,52979.715704359856
1121,79.32204788846667,20.67795211153333,222736.3104708144,58063.689529185605
1122,80.02203322717342,19.977966772826576,224701.86930190295,56098.13069809708
1123,79.4866191860889,20.5133808139111,223198.42667453765,57601.573325462356
1124,78.77869277919304,21.221307220806963,221210.56932397405,59589.430676025964
1125,80.91222264479381,19.087777355206185,227201.521186581,53598.478813418995
1126,79.4993573688224,20.500642631177598,223234.19549165328,57565.80450834673
1127,79.1639838109919,20.836016189008106,222292.46654126525,58507.533458734746
1128,79.40758734069459,20.59241265930541,222976.5052526704,57823.494747329605
1129,78.52983483938266,21.47016516061734,220511.7762289865,60288.22377101348
1130,80.83847235251153,19.16152764748847,226994.43036585237,53805.569634147614
1131,80.57893652747046,19.42106347252954,226265.65376913705,54534.346230862946
1132,79.77970943110108,20.220290568898918,224021.42408253186,56778.57591746813
1133,79.33626866146626,20.663731338533736,222776.2424013973,58023.75759860271
1134,79.21918225718456,20.780817742815444,222447.46377817425,58352.536221825765
1135,79.14475134685912,20.855248653140876,222238.4617819804,58561.538218019596
1136,80.264052338641,19.735947661359006,225381.45896690394,55418.54103309604
1137,79.83587966551723,20.164120334482774,224179.1501007724,56620.84989922763
1138,80.91828258676132,19.081717413238678,227218.5375036258,53581.462496374224
1139,79.46798207208565,20.532017927914353,223146.09365841647,57653.90634158353
1140,79.43651101144002,20.563488988559982,223057.72292012355,57742.277079876454
1141,81.44616038398122,18.553839616018777,228700.8183582193,52099.18164178069
1142,79.59297445477218,20.407025545227825,223497.0722690003,57302.92773099972
1143,78.90920128384934,21.09079871615066,221577.03720504895,59222.96279495104
1144,79.69941026614381,20.300589733856185,223795.94402733183,57004.05597266815
1145,79.81316014692341,20.18683985307659,224115.35369256095,56684.646307439056
1146,80.45183518622983,19.54816481377017,225908.75320293335,54891.24679706665
1147,80.40730265801457,19.592697341985428,225783.70586370493,55016.294136295066
1148,81.02513413102976,18.97486586897024,227518.57663993153,53281.42336006848
1149,77.6481027391659,22.351897260834093,218035.87249157784,62764.12750842217
1150,79.31304240968736,20.686957590312645,222711.02308640207,58088.976913597944
1151,80.57194530745184,19.42805469254816,226246.0224233248,54553.97757667523
1152,78.10118516316753,21.89881483683247,219308.1279381744,61491.872061825576
1153,79.54191621937414,20.458083780625856,223353.7007440026,57446.299255997415
1154,79.18990512311458,20.810094876885415,222365.25358570577,58434.74641429421
1155,80.59147607449933,19.408523925500674,226300.8648171941,54499.13518280592
1156,80.08709530467053,19.912904695329473,224884.56361551484,55915.43638448516
1157,79.56818566302758,20.431814336972423,223427.46534178144,57372.534658218574
1158,80.39455807713588,19.605441922864117,225747.91908059755,55052.080919402455
1159,80.52040972334616,19.479590276653838,226101.31050315604,54698.68949684396
1160,79.33425845842858,20.66574154157142,222770.59775126743,58029.40224873256
1161,79.41576418679531,20.584235813204685,222999.46583652124,57800.53416347875
1162,80.26308099753633,19.736919002463665,225378.73144108205,55421.26855891793
1163,80.41667317865536,19.58332682134464,225810.01828566426,54989.981714335736
1164,79.98283007926248,20.017169920737516,224591.78686256908,56208.21313743094
1165,80.5386049314976,19.461395068502398,226152.40264764527,54647.597352354736
1166,80.62878452727718,19.371215472722824,226405.62695259432,54394.373047405665
1167,80.35450146964756,19.64549853035244,225635.44012677038,55164.55987322963
1168,80.57325390540629,19.42674609459371,226249.69696638087,54550.303033619144
1169,80.6049624090981,19.395037590901893,226338.7344447475,54461.26555525251
1170,79.24989620260753,20.75010379739247,222533.70853692194,58266.29146307805
1171,78.63564409747264,21.364355902527365,220808.88862570317,59991.111374296845
1172,78.23936389359687,21.760636106403126,219696.13381322002,61103.866186780004
1173,81.49927307603583,18.500726923964166,228849.95879750865,51950.04120249137
1174,81.02357379083466,18.97642620916534,227514.19520466373,53285.80479533626
1175,79.23956779559084,20.760432204409156,222504.70637001906,58295.293629980966
1176,80.25134679652196,19.748653203478042,225345.78180463368,55454.21819536631
1177,80.88559148012624,19.114408519873763,227126.7408761945,53673.25912380552
1178,78.9833607090052,21.016639290994803,221785.27687088662,59014.723129113394
1179,79.60091962425656,20.399080375743438,223519.38230491243,57280.61769508755
1180,79.5529771770687,20.447022822931302,223384.7599132089,57415.24008679109
1181,79.18955300040122,20.81044699959878,222364.26482512662,58435.73517487338
1182,79.27394032471108,20.726059675288923,222601.22443178872,58198.77556821127
1183,78.87035495327368,21.129645046726324,221467.95670879248,59332.04329120753
1184,80.76474676857687,19.23525323142313,226787.40892616383,54012.591073836185
1185,79.87819686311411,20.121803136885887,224297.97679162445,56502.023208375555
1186,79.27354740418554,20.726452595814465,222600.12111095298,58199.87888904699
1187,78.59400781680918,21.40599218319082,220691.97394960016,60108.026050399836
1188,79.46333607397027,20.536663926029732,223133.04769570852,57666.95230429148
1189,79.99425596362121,20.005744036378786,224623.87074584834,56176.129254151645
1190,80.20883856781087,19.791161432189128,225226.41869841292,55573.58130158708
1191,80.3303995812287,19.669600418771296,225567.76202409022,55232.23797590978
1192,79.36913808686145,20.630861913138546,222868.53974790697,57931.46025209303
1193,80.36806236544736,19.631937634552642,225673.51912217616,55126.48087782381
1194,80.36356801537899,19.636431984621012,225660.8989871842,55139.10101281582
1195,80.89651303040316,19.103486969596844,227157.40858937206,53642.59141062792
1196,79.87042591785065,20.129574082149347,224276.15597732464,56523.84402267539
1197,79.08861117132737,20.911388828672628,222080.82016908727,58719.17983091275
1198,79.62884615090492,20.37115384909508,223597.79999174102,57202.20000825898
1199,80.67383266409894,19.32616733590106,226532.12212078983,54267.87787921018
1200,78.57579647657538,21.424203523424623,220640.83650622366,60159.16349377636
1201,79.91881821181023,20.081181788189767,224412.04153876315,56387.95846123686
1202,77.54280247806904,22.457197521930965,217740.18935841785,63059.810641582146
